1899
1891
1811
1903
2333
1800
1843
1954
1847
1884
2497
2398
1745
1844
1849
1933
1935
1954
2599
1915
1921
1938
1872
1906
2535
2092
1806
1832
1810
1890
2148
2241
2038
2563
2333
2322
2107
3115
3136
3023
2275
1860
1915
1943
1959
2426
2673
1762
1891
1838
1813
1870
1729
1770
1754
1818
1903
2430
2371
1833
2224
1895
1954
1922
1868
1816
2191
1823
1794
1879
1923
1780
1928
2518
2290
1755
1805
1844
1967
2341
2084
1859
1853
1887
1933
1892
2055
2155
2297
193
191.5
190.5
234
187.2
168.3
177.8
196.9
196.4
215.4
207.9
201.8
176
252.8
198.6
187.7
205
200.3
192
187.7
229.8
199.3
202.6
200.3
229
225.2
199.3
174
221.1
221
3093
2683
3316
3119
2255
2404
2609
2140
2212
2608
2837
2709
2311
2131
2253
2432
2546
2591
2127
3347
3887
4554
4712
3575
3984
3789
2706
3169
5905
4367
4515
4042
3632
4540
4546
4029
3785
4702
3310
4082
4147
4215
5418
3593
4895
5436
4962
3765
3257
3657
3703
4080
4190
4744
5416
3514
4112
4175
3567
3602
3439
3634
4883
4753
4895
5714
4435
4313
4455
4166
3897
4155
4332
5138
3257
3637
3224
3770
4080
4510
6218
5390
5758
4766
5038
4636
3897
5346
5714
4924
4067
3729
4042
5035
5875
3818
3928
4771
4719
4317
6977
4571
4187
5793
4752
4064
6355
6048
6655
6143
6376
6269
6430
4824
4868
6973
5462
5354
4692
4094
4056
5615
4767
4982
4606
4581
5419
5876
5085
4894
4192
4961
4148
4575
4625
4824
4394
5387
6025
5975
6042
6893
6345
5612
5421
6619
6616
5679
5659
6244
4852
4315
7657
4532
4077
3807
4421
4561
3789
3702
4351
4701
4405
4490
4742
5432
5091
5085
3984
4582
4810
4788
4420
4274
3803
3779
3829
4120
3101
2762
4053
4616
3666
3639
3930
3378
3420
3455
3769
3344
3752
4741
3709
3032
3607
3592
3300
3823
3150
3200
2590
3037
3337
3347
2996
2970
2695
3190
2969
3312
3565
3418
3392
3004
3425
3462
3150
3053
3022
3414
2901
2956
3205
3146
3202
2998
3154
3035
2812
3039
3189
3254
3107
3146
2815
2747
3330
3284
3606
3263
3206
3153
2899
3143
3108
2790
3080
3384
3636
2695
3009
3104
3235
3131
3298
3851
3091
3157
3412
3386
3005
3399
3160
3334
3183
3259
3887
3344
3483
3551
3528
3704
3653
3304
2991
3361
3890
3247
4088
3302
3643
3347
3767
3660
3084
3146
3219
3348
3246
3123
2996
3985
3744
4249
3564
3132
3138
3674
3739
3010
3124
3167
4253
3286
2806
3321
3295
3106
3758
3518
3179
3712
3379
3209
3931
3255
3002
3098
3826
3493
4820
4143
4153
3085
3700
3020
3086
3771
4125
3577
3187
3264
4066
3489
3508
3322
4095
4108
3749
4414
4249
4054
4037
3364
3678
4650
3179
2809
3328
3563
3497
3144
3609
3489
3028
4091
4376
4031
3948
3948
3166
3120
3810
4687
3346
4864
3512
3414
2967
3476
3400
3426
3736
3414
3823
3015
3350
3766
4199
3382
3622
3947
4241
4085
4626
4951
3983
3675
4061
4289
3942
3563
4932
5261
4098
4186
3430
3633
4071
4163
3754
3682
4240
4535
4580
4515
4367
3986
3586
3764
4572
5033
4022
3975
4191
3862
3675
3484
3849
3768
4086
3379
3907
3620
3412
4013
4646
4029
4458
4131
4287
3475
5016
4610
4315
4367
4379
3671
3518
3974
3924
4210
5085
4256
4321
4128
4268
5133
4266
3848
4129
4697
4718
4565
4530
4845
5460
4138
4121
3810
4898
4353
4387
3853
3860
3871
3187
3726
4384
4270
4651
5022
4941
4622
4585
4236
3869
4384
3862
3398
3297
3695
3812
3796
4545
4272
4174
4086
4719
4478
3868
4811
4870
3922
3873
4362
4155
4176
4255
4084
3383
3024
3718
3725
3733
3724
3729
3317
3885
4562
5125
4772
5434
5274
4547
4489
4555
4259
5285
4645
3460
3418
3591
4539
4239
4100
4718
4310
3295
3088
3361
3465
3992
3926
3801
4087
3946
4505
4244
3309
4341
4003
3892
4025
3503
3402
3470
3707
4215
3719
3569
3523
3189
3551
3319
3263
3199
3928
4080
3590
3708
3190
3373
3364
3463
3147
3202
3361
3314
3643
2928
2765
3144
3134
3306
3144
3495
2977
3287
3320
3237
3050
3168
3084
3618
2691
3106
3164
3094
3086
3129
3282
2830
3022
3012
3020
3000
3047
3047
3616
3072
3199
3076
3545
3418
3066
2869
3135
3094
3118
3154
